scalar,RGB_r,RGB_g,RGB_b
0.9254901960784314,0.3391303208227877,0.7153518454942,0.41302606311759105
0.9294117647058824,0.33332418100269096,0.7156664757340336,0.4096889427298428
0.9333333333333333,0.3273416566696312,0.7159157438568959,0.4062809655128172
0.9372549019607843,0.32117491224975053,0.7160992639653718,0.40280193245795726
0.9411764705882353,0.3148152222281971,0.7162166561023304,0.3992516350880223
0.9450980392156862,0.3082528276494435,0.7162675463076184,0.3956298541166311
0.9490196078431372,0.3014767622827832,0.7162515666741237,0.3919363579835213
0.9529411764705882,0.2944746402991496,0.7161683554031912,0.38817090125219617
0.9568627450980391,0.28723239459491423,0.7160175568593825,0.38433322285493915
0.9607843137254902,0.27973395109553334,0.7157988216245609,0.38042304416823225
0.9647058823529412,0.2719608189508172,0.715511806551295,0.37644006689939685
0.9686274509803922,0.2638915686683862,0.7151561748155632,0.3723839707626939
0.9725490196078431,0.25550115859667555,0.7147315959687446,0.3682544109201631
0.9764705882352941,0.24676005258033634,0.7142377459888868,0.3640510151590352
0.9803921568627451,0.23763304437125932,0.7136743073312293,0.3597733807735537
0.984313725490196,0.22807766102482208,0.7130409689779742,0.3554210711143901
0.9882352941176471,0.2180419463364086,0.7123374264872838,0.35099361176339106
0.9921568627450981,0.20746130428962195,0.7115633820414918,0.346490486285006
0.996078431372549,0.19625386781208892,0.7107185444945119,0.3419111314982527
1.0,0.1843134585920256,0.7098026294184262,0.3372549322041974
